@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
983,'2026/06/05 16:10:57:943',2,0.00001,0.034318,0.011731,0.033568,0.330392,0.00908,0,0.7206,1
984,'2026/06/05 16:10:57:974',2,0.000014,0.036184,0.007596,0.047211,0.307071,0.008784,0,0.728761,1
985,'2026/06/05 16:10:58:009',2,0.000004,0.049343,0.003964,0.081606,0.338958,0.008211,0,0.67861,1
986,'2026/06/05 16:10:58:046',2,0.000004,0.050692,0.006269,0.071809,0.320581,0.01016,0,0.693657,1
987,'2026/06/05 16:10:58:076',2,0.000004,0.054594,0.004074,0.112332,0.38395,0.008824,0,0.624148,1
988,'2026/06/05 16:10:58:108',2,0.000006,0.049931,0.010667,0.063968,0.369338,0.008207,0,0.665255,1
989,'2026/06/05 16:10:58:143',2,0.000015,0.04561,0.011976,0.051797,0.339976,0.008695,0,0.694619,1
990,'2026/06/05 16:10:58:173',2,0.000015,0.049486,0.010559,0.052533,0.35277,0.007624,0,0.684676,1
991,'2026/06/05 16:10:58:209',2,0.000013,0.049519,0.008879,0.046169,0.303629,0.010122,0,0.721113,1
992,'2026/06/05 16:10:58:244',2,0.000018,0.054517,0.005778,0.062172,0.331555,0.010464,0.000001,0.690331,1
993,'2026/06/05 16:10:58:278',2,0.00002,0.055602,0.011429,0.045292,0.315881,0.011474,0.000001,0.706868,1
994,'2026/06/05 16:10:58:306',2,0.000026,0.050917,0.006568,0.064492,0.384669,0.007404,0.000001,0.657283,1
995,'2026/06/05 16:10:58:342',2,0.000019,0.060895,0.008385,0.055763,0.364988,0.00757,0.000001,0.668254,1
996,'2026/06/05 16:10:58:376',2,0.000012,0.049803,0.007212,0.057779,0.370055,0.008201,0.000001,0.671292,1
997,'2026/06/05 16:10:58:412',2,0.000024,0.043164,0.003172,0.111834,0.356336,0.006906,0.000001,0.652376,1
998,'2026/06/05 16:10:58:442',2,0.000066,0.034498,0.002336,0.122349,0.386199,0.005934,0.000001,0.632413,1
999,'2026/06/05 16:10:58:478',2,0.00003,0.035947,0.0018,0.095006,0.315703,0.008135,0.000001,0.695586,1
1000,'2026/06/05 16:10:58:507',2,0.000034,0.03412,0.00205,0.101572,0.32901,0.009525,0.000001,0.68246,1
1001,'2026/06/05 16:10:58:540',2,0.000051,0.032427,0.002418,0.10818,0.354008,0.00841,0.000001,0.663004,1
1002,'2026/06/05 16:10:58:573',2,0.000032,0.030601,0.002048,0.138989,0.410172,0.006007,0.000001,0.608101,1
1003,'2026/06/05 16:10:58:607',2,0.00007,0.023716,0.001621,0.145506,0.378267,0.006915,0.000001,0.629269,1
1004,'2026/06/05 16:10:58:644',2,0.000076,0.020315,0.002324,0.108003,0.347208,0.007219,0.000001,0.67657,1
1005,'2026/06/05 16:10:58:678',2,0.000044,0.02247,0.002703,0.093525,0.346934,0.007322,0.000001,0.684668,1
1006,'2026/06/05 16:10:58:711',2,0.000036,0.023622,0.002421,0.118269,0.283842,0.011809,0.000001,0.706667,1
1007,'2026/06/05 16:10:58:742',2,0.000046,0.023142,0.001916,0.123492,0.320054,0.009213,0.000001,0.681424,1
1008,'2026/06/05 16:10:58:775',2,0.000113,0.019866,0.002772,0.101585,0.28171,0.010525,0.000001,0.722286,1
1009,'2026/06/05 16:10:58:807',2,0.000063,0.021779,0.001573,0.141336,0.258086,0.011852,0.000001,0.710207,1
1010,'2026/06/05 16:10:58:841',2,0.000101,0.019207,0.001316,0.155302,0.304356,0.009063,0.000001,0.673771,1
1011,'2026/06/05 16:10:58:874',2,0.000052,0.019858,0.001792,0.117349,0.271788,0.011177,0.000001,0.718656,1
1012,'2026/06/05 16:10:58:907',2,0.000114,0.016781,0.00156,0.143259,0.285646,0.008591,0.000001,0.696033,1
1013,'2026/06/05 16:10:58:945',2,0.000075,0.015902,0.003137,0.103333,0.294734,0.009465,0.000001,0.715569,1
1014,'2026/06/05 16:10:58:979',2,0.000109,0.012125,0.003143,0.108728,0.250467,0.010943,0.000001,0.74299,1
1015,'2026/06/05 16:10:59:007',2,0.000141,0.013195,0.002617,0.137065,0.211798,0.014362,0.000001,0.747214,1
1016,'2026/06/05 16:10:59:043',2,0.000326,0.009853,0.00296,0.172787,0.184226,0.017389,0.000001,0.74164,1
1017,'2026/06/05 16:10:59:075',2,0.000092,0.009358,0.00232,0.127849,0.181514,0.017003,0.000001,0.774576,1
1018,'2026/06/05 16:10:59:107',2,0.000104,0.007482,0.003109,0.117236,0.139941,0.023196,0.000001,0.805956,1
1019,'2026/06/05 16:10:59:142',2,0.000279,0.0079,0.003195,0.13385,0.167138,0.020603,0.000001,0.778023,1
1020,'2026/06/05 16:10:59:178',2,0.000585,0.00697,0.004357,0.117534,0.182354,0.01996,0.000001,0.778828,1
1021,'2026/06/05 16:10:59:211',2,0.000219,0.010209,0.002414,0.138154,0.17627,0.022949,0.000001,0.766523,1
1022,'2026/06/05 16:10:59:240',2,0.000408,0.006453,0.001681,0.20279,0.153986,0.019248,0.000001,0.743623,1
1023,'2026/06/05 16:10:59:274',2,0.000371,0.006671,0.002561,0.154077,0.131581,0.036023,0.000001,0.779144,1
1024,'2026/06/05 16:10:59:304',2,0.000592,0.004595,0.003014,0.133694,0.145226,0.025971,0.000001,0.791272,1
1025,'2026/06/05 16:10:59:341',2,0.000267,0.005145,0.00389,0.115697,0.130807,0.027874,0.000001,0.81088,1
1026,'2026/06/05 16:10:59:374',2,0.000242,0.004876,0.004092,0.129343,0.116914,0.027209,0.000001,0.811548,1
1027,'2026/06/05 16:10:59:409',2,0.000498,0.005008,0.004914,0.113775,0.133885,0.024823,0.000001,0.811397,1
1028,'2026/06/05 16:10:59:443',2,0.000809,0.005929,0.004452,0.116681,0.130147,0.026752,0.000001,0.810154,1
1029,'2026/06/05 16:10:59:476',2,0.00235,0.005156,0.004136,0.100826,0.118285,0.029068,0.000001,0.826786,1
1030,'2026/06/05 16:10:59:511',2,0.002062,0.004258,0.003521,0.11727,0.110677,0.028948,0.000001,0.822175,1
1031,'2026/06/05 16:10:59:543',2,0.002413,0.004294,0.004333,0.111695,0.13863,0.019985,0.000001,0.812434,1
1032,'2026/06/05 16:10:59:577',2,0.008192,0.002506,0.0034,0.120485,0.130479,0.021633,0.000001,0.80887,1
1033,'2026/06/05 16:10:59:610',2,0.005126,0.002442,0.006816,0.088932,0.111025,0.025493,0.000001,0.84011,1
1034,'2026/06/05 16:10:59:643',2,0.003007,0.001569,0.012455,0.078729,0.070789,0.037226,0.000001,0.864151,1
1035,'2026/06/05 16:10:59:672',2,0.004622,0.00169,0.013091,0.070999,0.07214,0.035456,0,0.868001,1
1036,'2026/06/05 16:10:59:709',2,0.0026,0.002536,0.01066,0.071815,0.083944,0.028127,0.000001,0.866879,1
1037,'2026/06/05 16:10:59:744',2,0.007958,0.002882,0.00548,0.079757,0.094082,0.034494,0.000001,0.850231,1
1038,'2026/06/05 16:10:59:777',2,0.003665,0.002368,0.008378,0.061572,0.056412,0.049569,0.000001,0.878691,1
1039,'2026/06/05 16:10:59:812',2,0.005506,0.002112,0.0161,0.043156,0.074066,0.033886,0,0.883449,1
1040,'2026/06/05 16:10:59:841',2,0.005575,0.001748,0.017027,0.03961,0.083007,0.028959,0,0.882717,1
1041,'2026/06/05 16:10:59:879',2,0.006122,0.001489,0.021737,0.033171,0.060324,0.044227,0,0.88862,1
1042,'2026/06/05 16:10:59:911',2,0.006203,0.001175,0.028391,0.028894,0.05997,0.042836,0,0.888355,1
1043,'2026/06/05 16:10:59:940',2,0.01755,0.001223,0.091008,0.017719,0.06667,0.046243,0,0.839725,1
1044,'2026/06/05 16:10:59:976',2,0.020011,0.001,0.102444,0.018484,0.081631,0.051323,0,0.816738,1
1045,'2026/06/05 16:11:00:005',2,0.009868,0.001243,0.101397,0.016435,0.063071,0.065376,0,0.828406,1
1046,'2026/06/05 16:11:00:043',2,0.009299,0.001079,0.085031,0.019033,0.087765,0.048272,0,0.833014,1
1047,'2026/06/05 16:11:00:078',2,0.007741,0.001107,0.130658,0.011537,0.061477,0.053253,0,0.822818,1
1048,'2026/06/05 16:11:00:111',2,0.006363,0.001234,0.102619,0.016819,0.067207,0.045989,0,0.839846,1
1049,'2026/06/05 16:11:00:143',2,0.002679,0.001327,0.067137,0.017905,0.082513,0.034053,0,0.862923,1
1050,'2026/06/05 16:11:00:179',2,0.002003,0.002124,0.075795,0.019781,0.082499,0.032783,0,0.856676,1
1051,'2026/06/05 16:11:00:209',2,0.002069,0.001928,0.07701,0.021923,0.072311,0.029465,0,0.863529,1
1052,'2026/06/05 16:11:00:245',2,0.001963,0.002717,0.076048,0.021111,0.096063,0.026795,0,0.850202,1
1053,'2026/06/05 16:11:00:277',2,0.000656,0.004207,0.090218,0.015718,0.07135,0.036332,0,0.854346,1
1054,'2026/06/05 16:11:00:309',2,0.000793,0.002614,0.078109,0.028304,0.062446,0.032056,0,0.863785,1
1055,'2026/06/05 16:11:00:341',2,0.000453,0.002721,0.0958,0.019385,0.064618,0.031077,0,0.857299,1
1056,'2026/06/05 16:11:00:380',2,0.000392,0.003699,0.081427,0.017426,0.068674,0.030414,0,0.865312,1
1057,'2026/06/05 16:11:00:409',2,0.000153,0.004476,0.067734,0.023132,0.063218,0.028406,0,0.875254,1
1058,'2026/06/05 16:11:00:442',2,0.000287,0.003476,0.095907,0.014834,0.076044,0.019767,0,0.85979,1
1059,'2026/06/05 16:11:00:474',2,0.000243,0.003189,0.093876,0.010778,0.079307,0.016925,0,0.863788,1
1060,'2026/06/05 16:11:00:510',2,0.000111,0.003518,0.118442,0.007325,0.082671,0.015319,0,0.848409,1
1061,'2026/06/05 16:11:00:541',2,0.000155,0.003228,0.118681,0.008251,0.099006,0.014859,0,0.837213,1
1062,'2026/06/05 16:11:00:578',2,0.00027,0.003173,0.101023,0.010045,0.07713,0.015406,0,0.861968,1
1063,'2026/06/05 16:11:00:607',2,0.00016,0.004909,0.093427,0.008338,0.089993,0.014241,0,0.859288,1
1064,'2026/06/05 16:11:00:644',2,0.000229,0.003839,0.08785,0.007505,0.08391,0.012726,0,0.869295,1
1065,'2026/06/05 16:11:00:679',2,0.000192,0.003336,0.097285,0.00834,0.115448,0.008283,0,0.844744,1
1066,'2026/06/05 16:11:00:708',2,0.000073,0.004604,0.145061,0.003576,0.104396,0.013409,0,0.819253,1
1067,'2026/06/05 16:11:00:746',2,0.000103,0.004072,0.12733,0.004858,0.128976,0.008428,0,0.817489,1
1068,'2026/06/05 16:11:00:776',2,0.000063,0.003448,0.12187,0.0067,0.127594,0.009101,0,0.820816,1
1069,'2026/06/05 16:11:00:813',2,0.000052,0.003412,0.132351,0.00532,0.135252,0.00813,0,0.810323,1
1070,'2026/06/05 16:11:00:842',2,0.000157,0.003068,0.08774,0.007134,0.139612,0.010202,0,0.834725,1
1071,'2026/06/05 16:11:00:878',2,0.00008,0.003807,0.112346,0.003941,0.141771,0.009142,0,0.819275,1
1072,'2026/06/05 16:11:00:909',2,0.000146,0.003616,0.075847,0.007103,0.112766,0.011081,0,0.859628,1
1073,'2026/06/05 16:11:00:945',2,0.000235,0.003054,0.066905,0.007216,0.117462,0.010151,0,0.863317,1
1074,'2026/06/05 16:11:00:979',2,0.000436,0.001945,0.084807,0.007063,0.125675,0.009855,0,0.846813,1
1075,'2026/06/05 16:11:01:011',2,0.000127,0.002862,0.081479,0.008598,0.112834,0.009668,0,0.856289,1
1076,'2026/06/05 16:11:01:046',2,0.000131,0.002417,0.082605,0.008315,0.10918,0.009063,0,0.858859,1
1077,'2026/06/05 16:11:01:078',2,0.000128,0.002243,0.081497,0.007119,0.105753,0.009626,0,0.862422,1
1078,'2026/06/05 16:11:01:108',2,0.000153,0.003117,0.058174,0.009716,0.120742,0.008715,0,0.866256,1
1079,'2026/06/05 16:11:01:145',2,0.000109,0.003125,0.062614,0.008568,0.122374,0.008666,0,0.86303,1
1080,'2026/06/05 16:11:01:178',2,0.000167,0.002639,0.046379,0.008896,0.138099,0.008985,0,0.863223,1
1081,'2026/06/05 16:11:01:211',2,0.000163,0.003501,0.036065,0.012248,0.15087,0.007453,0,0.8598,1
1082,'2026/06/05 16:11:01:244',2,0.000117,0.003794,0.036636,0.010927,0.127035,0.010044,0,0.874298,1
1083,'2026/06/05 16:11:01:277',2,0.000358,0.002403,0.035315,0.011168,0.141531,0.007604,0,0.867747,1
1084,'2026/06/05 16:11:01:315',2,0.00022,0.003108,0.041562,0.009636,0.156138,0.007635,0,0.854467,1
1085,'2026/06/05 16:11:01:376',2,0.000425,0.002026,0.020469,0.01078,0.15344,0.009129,0,0.869154,1
1086,'2026/06/05 16:11:01:414',2,0.000674,0.002623,0.015614,0.015699,0.177859,0.008133,0,0.852932,1
1087,'2026/06/05 16:11:01:440',2,0.000508,0.002166,0.013087,0.016699,0.204153,0.007326,0,0.837374,1
1088,'2026/06/05 16:11:01:476',2,0.000332,0.006002,0.014763,0.016,0.255581,0.008813,0,0.799006,1
1089,'2026/06/05 16:11:01:508',2,0.000177,0.007625,0.010971,0.019239,0.228624,0.01027,0,0.815396,1
1090,'2026/06/05 16:11:01:543',2,0.00016,0.007315,0.009811,0.015207,0.213179,0.008869,0,0.830307,1
1091,'2026/06/05 16:11:01:579',2,0.00022,0.009335,0.01291,0.016415,0.229366,0.008429,0,0.815551,1
1092,'2026/06/05 16:11:01:612',2,0.000132,0.009986,0.012947,0.015847,0.236764,0.008114,0,0.810806,1
1093,'2026/06/05 16:11:01:645',2,0.000162,0.013542,0.012575,0.021247,0.268812,0.006048,0,0.785076,1
1094,'2026/06/05 16:11:01:679',2,0.000136,0.013739,0.012358,0.018743,0.258586,0.006103,0,0.793556,1
1095,'2026/06/05 16:11:01:710',2,0.000132,0.015677,0.011,0.01887,0.262054,0.006143,0,0.790749,1
1096,'2026/06/05 16:11:01:746',2,0.000143,0.017224,0.011692,0.023427,0.256995,0.006506,0,0.789342,1
1097,'2026/06/05 16:11:01:776',2,0.00005,0.021108,0.010222,0.033244,0.230635,0.006938,0,0.798536,1
1098,'2026/06/05 16:11:01:808',2,0.000032,0.022034,0.007294,0.044664,0.315398,0.00499,0,0.73706,1
1099,'2026/06/05 16:11:01:844',2,0.000023,0.02796,0.004554,0.069592,0.319251,0.004528,0,0.716062,1
1100,'2026/06/05 16:11:01:876',2,0.000057,0.021676,0.008522,0.044555,0.347804,0.004189,0,0.715464,1
1101,'2026/06/05 16:11:01:911',2,0.00006,0.023596,0.005058,0.051961,0.311655,0.004543,0,0.735418,1
1102,'2026/06/05 16:11:01:947',2,0.000127,0.018897,0.002024,0.069568,0.305928,0.004781,0,0.73245,1
1103,'2026/06/05 16:11:01:979',2,0.000129,0.027328,0.004618,0.046868,0.354068,0.0049,0,0.708059,1
1104,'2026/06/05 16:11:02:011',2,0.000073,0.025732,0.002812,0.059286,0.337175,0.005633,0,0.712859,1
1105,'2026/06/05 16:11:02:045',2,0.000082,0.022068,0.002884,0.059151,0.287725,0.005045,0,0.748697,1
1106,'2026/06/05 16:11:02:076',2,0.000141,0.023478,0.001879,0.071236,0.258044,0.006095,0,0.759418,1
1107,'2026/06/05 16:11:02:107',2,0.000085,0.018015,0.004704,0.061384,0.282521,0.004335,0,0.752638,1
1108,'2026/06/05 16:11:02:144',2,0.000088,0.024156,0.006371,0.039972,0.435687,0.001186,0,0.661693,1
1109,'2026/06/05 16:11:02:180',2,0.000162,0.021367,0.008531,0.035308,0.554329,0.000449,0,0.58657,1
1110,'2026/06/05 16:11:02:210',2,0.00016,0.015104,0.011131,0.025266,0.526277,0.000764,0,0.614198,1
1111,'2026/06/05 16:11:02:247',2,0.000353,0.010215,0.011829,0.040018,0.398778,0.001348,0,0.691639,1
1112,'2026/06/05 16:11:02:278',2,0.000149,0.015398,0.010654,0.037859,0.379619,0.002499,0.000001,0.702547,1
1113,'2026/06/05 16:11:02:310',2,0.000443,0.006292,0.015262,0.044885,0.336271,0.003206,0,0.729094,1
1114,'2026/06/05 16:11:02:345',2,0.0004,0.008025,0.01345,0.046426,0.315989,0.004345,0.000001,0.74091,1
1115,'2026/06/05 16:11:02:378',2,0.000506,0.004647,0.008469,0.052657,0.281626,0.005633,0.000001,0.764307,1
1116,'2026/06/05 16:11:02:410',2,0.001092,0.005682,0.012715,0.056023,0.249141,0.006626,0.000001,0.779147,1
1117,'2026/06/05 16:11:02:443',2,0.000693,0.004939,0.020252,0.061943,0.251147,0.006381,0.000001,0.769764,1
1118,'2026/06/05 16:11:02:480',2,0.002853,0.004443,0.015801,0.05222,0.243691,0.008634,0.000001,0.781572,1
1119,'2026/06/05 16:11:02:510',2,0.001173,0.003747,0.005944,0.070862,0.194958,0.010433,0.000001,0.808589,1
1120,'2026/06/05 16:11:02:542',2,0.001616,0.002082,0.013242,0.053668,0.165425,0.014973,0.000001,0.832662,1
1121,'2026/06/05 16:11:02:577',2,0.002343,0.001818,0.012718,0.053804,0.189209,0.013083,0.000001,0.818016,1
1122,'2026/06/05 16:11:02:611',2,0.002222,0.001906,0.00736,0.064493,0.202725,0.013489,0.000001,0.805203,1
1123,'2026/06/05 16:11:02:645',2,0.003651,0.002007,0.007686,0.077133,0.203807,0.012167,0.000001,0.795699,1
1124,'2026/06/05 16:11:02:679',2,0.002675,0.001645,0.012599,0.05496,0.168688,0.012793,0.000001,0.831094,1
1125,'2026/06/05 16:11:02:715',2,0.005571,0.001512,0.008548,0.073964,0.162432,0.01498,0.000001,0.821995,1
1126,'2026/06/05 16:11:02:746',2,0.007705,0.001399,0.007778,0.08495,0.167714,0.013157,0.000001,0.811532,1
1127,'2026/06/05 16:11:02:782',2,0.003378,0.001177,0.012611,0.053304,0.160697,0.015671,0.000001,0.835441,1
1128,'2026/06/05 16:11:02:811',2,0.005669,0.001161,0.010868,0.060563,0.15739,0.018835,0.000001,0.830342,1
1129,'2026/06/05 16:11:02:844',2,0.001907,0.0018,0.00623,0.089483,0.149457,0.018746,0.000001,0.821584,1
1130,'2026/06/05 16:11:02:881',2,0.002771,0.001771,0.005073,0.094666,0.150087,0.018877,0.000001,0.817836,1
1131,'2026/06/05 16:11:02:911',2,0.003995,0.002224,0.005543,0.098942,0.183653,0.013243,0.000001,0.794934,1
1132,'2026/06/05 16:11:02:942',2,0.002808,0.002071,0.008018,0.088993,0.151537,0.018021,0.000001,0.819035,1
1133,'2026/06/05 16:11:02:980',2,0.001449,0.004414,0.010236,0.074725,0.159776,0.015542,0.000001,0.822571,1
1134,'2026/06/05 16:11:03:013',2,0.000423,0.005908,0.012065,0.045836,0.113842,0.02189,0.000001,0.866691,1
1135,'2026/06/05 16:11:03:047',2,0.001002,0.005023,0.022648,0.054037,0.075073,0.030428,0.000001,0.874526,1
1136,'2026/06/05 16:11:03:079',2,0.000992,0.006104,0.012537,0.050017,0.126514,0.017517,0.000001,0.857546,1
1137,'2026/06/05 16:11:03:111',2,0.000963,0.004908,0.024331,0.032831,0.085212,0.027133,0.000001,0.883082,1
1138,'2026/06/05 16:11:03:144',2,0.000532,0.003676,0.042164,0.028978,0.050638,0.043127,0.000001,0.887256,1
1139,'2026/06/05 16:11:03:180',2,0.00034,0.003357,0.024491,0.038862,0.058602,0.031537,0.000001,0.895207,1
1140,'2026/06/05 16:11:03:209',2,0.00015,0.004831,0.033445,0.027259,0.055783,0.032141,0,0.897593,1
1141,'2026/06/05 16:11:03:247',2,0.000148,0.002921,0.098443,0.011498,0.044837,0.039777,0,0.868251,1
1142,'2026/06/05 16:11:03:281',2,0.000189,0.003536,0.082807,0.016344,0.077347,0.021712,0,0.865376,1
1143,'2026/06/05 16:11:03:314',2,0.00023,0.003042,0.116078,0.010448,0.064429,0.030373,0,0.850266,1
1144,'2026/06/05 16:11:03:348',2,0.000508,0.001155,0.168361,0.005987,0.072046,0.02246,0,0.819655,1
1145,'2026/06/05 16:11:03:380',2,0.000358,0.002048,0.211883,0.003352,0.081923,0.020636,0,0.786534,1
1146,'2026/06/05 16:11:03:412',2,0.000741,0.001163,0.23091,0.00367,0.072158,0.025725,0,0.777089,1
1147,'2026/06/05 16:11:03:447',2,0.001162,0.000802,0.217929,0.003939,0.079467,0.019222,0,0.784987,1
1148,'2026/06/05 16:11:03:478',2,0.00128,0.000956,0.233276,0.003193,0.06362,0.023007,0,0.783112,1
1149,'2026/06/05 16:11:03:513',2,0.004107,0.000868,0.181075,0.004231,0.071763,0.016778,0,0.814119,1
1150,'2026/06/05 16:11:03:544',2,0.003265,0.000666,0.191513,0.004593,0.068009,0.013282,0,0.812448,1
1151,'2026/06/05 16:11:03:581',2,0.003245,0.000518,0.136266,0.007305,0.066672,0.007839,0,0.852103,1
1152,'2026/06/05 16:11:03:612',2,0.003359,0.000522,0.166498,0.008558,0.067606,0.008392,0,0.830043,1
1153,'2026/06/05 16:11:03:648',2,0.003786,0.000423,0.260198,0.004932,0.05606,0.009315,0,0.776857,1
1154,'2026/06/05 16:11:03:680',2,0.007563,0.000214,0.224435,0.006079,0.073463,0.006674,0,0.787714,1
1155,'2026/06/05 16:11:03:711',2,0.00556,0.00027,0.403251,0.002172,0.06804,0.010268,0,0.673625,1
1156,'2026/06/05 16:11:03:747',2,0.009086,0.0002,0.394787,0.002485,0.06581,0.008701,0,0.679288,1
1157,'2026/06/05 16:11:03:781',2,0.003945,0.000304,0.424406,0.002099,0.065177,0.010878,0,0.662127,1
1158,'2026/06/05 16:11:03:814',2,0.005085,0.00027,0.355684,0.003144,0.0704,0.008273,0,0.704762,1
1159,'2026/06/05 16:11:03:844',2,0.00719,0.000251,0.318409,0.00336,0.075217,0.007582,0,0.725328,1
1160,'2026/06/05 16:11:03:880',2,0.007188,0.000371,0.22492,0.005329,0.080382,0.008228,0,0.782389,1
1161,'2026/06/05 16:11:03:910',2,0.006322,0.000351,0.258683,0.004831,0.083987,0.007844,0,0.758654,1
1162,'2026/06/05 16:11:03:945',2,0.008788,0.000353,0.200766,0.006813,0.085881,0.0106,0,0.791199,1
1163,'2026/06/05 16:11:03:979',2,0.004401,0.000329,0.238839,0.005394,0.07264,0.008396,0,0.780001,1
1164,'2026/06/05 16:11:04:010',2,0.005033,0.0004,0.314522,0.002775,0.076606,0.011035,0,0.72642,1
1165,'2026/06/05 16:11:04:047',2,0.009295,0.000412,0.134888,0.01093,0.087379,0.005169,0,0.834617,1
1166,'2026/06/05 16:11:04:081',2,0.006467,0.000577,0.181763,0.005001,0.105999,0.005385,0,0.796539,1
1167,'2026/06/05 16:11:04:111',2,0.003095,0.000479,0.245012,0.003939,0.10121,0.008179,0,0.758725,1
1168,'2026/06/05 16:11:04:147',2,0.008138,0.000455,0.147682,0.004932,0.11162,0.006991,0,0.813455,1
1169,'2026/06/05 16:11:04:182',2,0.001925,0.000786,0.242125,0.00389,0.12711,0.008786,0,0.743585,1
1170,'2026/06/05 16:11:04:212',2,0.000637,0.00154,0.236603,0.002937,0.11617,0.008818,0,0.755529,1
1171,'2026/06/05 16:11:04:248',2,0.000743,0.001974,0.168778,0.005172,0.143024,0.007848,0,0.781641,1
1172,'2026/06/05 16:11:04:281',2,0.00042,0.002321,0.122261,0.003958,0.147045,0.004425,0,0.813047,1
1173,'2026/06/05 16:11:04:313',2,0.000654,0.001578,0.087837,0.007595,0.130926,0.00456,0,0.844567,1
1174,'2026/06/05 16:11:04:347',2,0.00053,0.003342,0.118493,0.009211,0.16869,0.006343,0,0.795594,1
1175,'2026/06/05 16:11:04:380',2,0.000538,0.003379,0.057233,0.014218,0.169736,0.004596,0,0.833533,1
1176,'2026/06/05 16:11:04:411',2,0.000377,0.0035,0.051266,0.013009,0.155553,0.004198,0,0.848065,1
1177,'2026/06/05 16:11:04:445',2,0.000226,0.006272,0.048816,0.021838,0.174465,0.007198,0,0.827456,1
1178,'2026/06/05 16:11:04:478',2,0.000217,0.006438,0.034494,0.014412,0.169945,0.004848,0,0.846431,1
1179,'2026/06/05 16:11:04:513',2,0.000101,0.008805,0.043095,0.021397,0.169276,0.006234,0,0.834061,1
1180,'2026/06/05 16:11:04:548',2,0.000384,0.00545,0.036362,0.016637,0.167958,0.006298,0,0.844607,1
1181,'2026/06/05 16:11:04:580',2,0.000167,0.008876,0.03934,0.01637,0.167978,0.007929,0,0.83956,1
1182,'2026/06/05 16:11:04:612',2,0.000175,0.008863,0.027737,0.025015,0.185278,0.007666,0,0.830177,1
1183,'2026/06/05 16:11:04:646',2,0.000447,0.008836,0.032111,0.03011,0.205205,0.006313,0,0.811318,1
1184,'2026/06/05 16:11:04:680',2,0.000161,0.013217,0.014832,0.033626,0.243925,0.005576,0,0.792442,1
1185,'2026/06/05 16:11:04:715',2,0.000154,0.015412,0.009358,0.04158,0.260476,0.004488,0,0.779022,1
1186,'2026/06/05 16:11:04:748',2,0.000311,0.018623,0.007998,0.04443,0.309539,0.004562,0,0.743025,1
1187,'2026/06/05 16:11:04:781',2,0.000183,0.01872,0.006969,0.040176,0.308016,0.005272,0,0.747109,1
1188,'2026/06/05 16:11:04:814',2,0.000216,0.014159,0.005468,0.045289,0.310128,0.004954,0,0.746524,1
1189,'2026/06/05 16:11:04:848',2,0.000139,0.021653,0.004409,0.049603,0.315572,0.006295,0,0.734886,1
1190,'2026/06/05 16:11:04:881',2,0.000076,0.022655,0.002981,0.075254,0.286107,0.005564,0,0.738242,1
1191,'2026/06/05 16:11:04:912',2,0.000134,0.027637,0.003119,0.066754,0.304335,0.005334,0,0.728458,1
1192,'2026/06/05 16:11:04:948',2,0.000141,0.022437,0.004009,0.057915,0.279541,0.0062,0,0.753171,1
1193,'2026/06/05 16:11:04:982',2,0.000077,0.026745,0.003665,0.055986,0.31377,0.005261,0,0.729663,1
1194,'2026/06/05 16:11:05:013',2,0.000037,0.028703,0.002475,0.074893,0.253727,0.007021,0,0.75543,1
1195,'2026/06/05 16:11:05:047',2,0.000092,0.028193,0.001833,0.079249,0.264641,0.007259,0,0.745822,1
1196,'2026/06/05 16:11:05:080',2,0.000074,0.026987,0.00238,0.076288,0.274973,0.006727,0,0.741714,1
1197,'2026/06/05 16:11:05:112',2,0.000097,0.029623,0.00256,0.074367,0.279613,0.00631,0,0.738287,1
1198,'2026/06/05 16:11:05:146',2,0.00006,0.032409,0.003708,0.070911,0.288708,0.006536,0,0.731779,1
1199,'2026/06/05 16:11:05:181',2,0.000078,0.029352,0.003507,0.062233,0.271863,0.006988,0,0.750652,1
1200,'2026/06/05 16:11:05:213',2,0.000068,0.034972,0.00314,0.065124,0.28701,0.006453,0,0.735489,1
